"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Trinidad and Tobago",20,"Male",4,"<ISCED level 3A>","<ISCED level 2>","Three or more","Two","None","Two","11-25 books","1 to 2 hours a day",45,45,45,"Several times a month","Several times a week","Several times a month","Several times a week","Several times a month","Trinidad and Tobago","Public",2208.72,2327.51,2033.48,22,4,2,6
"Trinidad and Tobago",20,"Female",5,"<ISCED level 3A>","Did Not Complete <ISCED level 1>","Two","Two","None","One","26-100 books","1 to 2 hours a day",45,45,45,"About once a month","Several times a week","Several times a week","Several times a month","Several times a week","Trinidad and Tobago","Public",1551.68,1922.35,1352.76,22,4,0,4
"Trinidad and Tobago",20,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Three or more","0-10 books","1 to 2 hours a day",45,15,42,"A few times a year","Several times a week","About once a month","Never or almost never","Several times a week","Trinidad and Tobago","Public",857.65,1080.68,685.1,16,4,4,8
"Trinidad and Tobago",20,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","None","None","26-100 books","More than 2 hours a day",45,45,45,"Never or almost never","Never or almost never","Several times a week","A few times a year","Several times a week","Trinidad and Tobago","Public",1671.64,2296.52,1936.49,14,4,4,8
"Trinidad and Tobago",20,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Two","One","None","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a week","Several times a month","About once a month","Several times a week","Trinidad and Tobago","Public",1918.57,1979.58,1930.91,22,3,2,5
"Trinidad and Tobago",20,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","One","One","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a week","Several times a week","Several times a month","About once a month","Never or almost never","Trinidad and Tobago","Public",1513.92,1972.79,1301.47,18,4,4,8
"Trinidad and Tobago",21,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","One","One","11-25 books","Between 30 and 60 minutes",20,20,20,"A few times a year","Several times a month","Several times a week","Never or almost never","Several times a month","Trinidad and Tobago","Public",2042.41,1595.59,1748.14,16,4,4,8
"Trinidad and Tobago",21,"Male",9,"<ISCED level 3A>","<ISCED level 2>","Two","Three or more","One","None","26-100 books","30 minutes or less a day",45,45,45,"A few times a year","A few times a year","A few times a year","A few times a year","A few times a year","Trinidad and Tobago","Public",1607,1527.85,1750,10,4,2,6
"Trinidad and Tobago",21,"Female",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","11-25 books","I don’t read for enjoyment",145,145,130,"A few times a year","Several times a month","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1603.1,1821.86,1602.67,13,4,3,7
"Trinidad and Tobago",21,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","One","Two","None","One","More than 500 books","I don’t read for enjoyment",40,40,40,"Never or almost never","A few times a year","A few times a year","Never or almost never","Never or almost never","Trinidad and Tobago","Public",2094.6,1804.43,1906.66,7,4,4,8
"Trinidad and Tobago",21,"Female",5,"<ISCED level 2>","<ISCED level 3A>","Three or more","One","None","One","201-500 books","1 to 2 hours a day",40,40,40,"Several times a month","Several times a month","Several times a month","Several times a month","Several times a week","Trinidad and Tobago","Public",2140.56,1979.16,2033.48,21,2,4,6
"Trinidad and Tobago",21,"Male",5,"<ISCED level 3A>","<ISCED level 2>","Three or more","Three or more","One","None","26-100 books","1 to 2 hours a day",45,45,45,"Several times a month","About once a month","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1939.58,1548.28,1908.52,14,4,2,6
"Trinidad and Tobago",21,"Female",7,"<ISCED level 1>","<ISCED level 3A>","Three or more","Three or more","One","None","201-500 books","1 to 2 hours a day",120,120,150,"A few times a year","A few times a year","A few times a year","A few times a year","A few times a year","Trinidad and Tobago","Public",1732.4,2182.92,1609.2,10,1,4,5
"Trinidad and Tobago",21,"Female",6,"<ISCED level 1>","<ISCED level 3A>","Three or more","Two","None","None","11-25 books","More than 2 hours a day",45,45,45,"Several times a month","About once a month","A few times a year","A few times a year","Several times a week","Trinidad and Tobago","Public",1919.35,2405.75,1932.77,16,1,4,5
"Trinidad and Tobago",21,"Female",5,"<ISCED level 2>","<ISCED level 3A>","Three or more","One","One","None","201-500 books","I don’t read for enjoyment",40,40,40,"Several times a week","Never or almost never","About once a month","Never or almost never","Several times a week","Trinidad and Tobago","Public",1762.77,1947.77,1806.9,15,2,4,6
"Trinidad and Tobago",21,"Female",5,"<ISCED level 2>","<ISCED level 3A>","Three or more","Two","One","One","101-200 books","30 minutes or less a day",45,45,45,"About once a month","Never or almost never","A few times a year","A few times a year","A few times a year","Trinidad and Tobago","Public",1862.48,2315.98,2092.22,10,2,4,6
"Trinidad and Tobago",21,"Male",5,"<ISCED level 2>","<ISCED level 3A>","Three or more","One","One","One","26-100 books","30 minutes or less a day",60,60,60,"A few times a year","A few times a year","A few times a year","A few times a year","Several times a month","Trinidad and Tobago","Public",1900.65,2010.86,1940.23,12,2,4,6
"Trinidad and Tobago",21,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Two","One","26-100 books","Between 30 and 60 minutes",30,30,45,"Never or almost never","Never or almost never","Several times a month","Several times a month","Several times a month","Trinidad and Tobago","Public",1797.83,1593.17,1560.7,14,4,4,8
"Trinidad and Tobago",22,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","None","None","26-100 books","I don’t read for enjoyment",45,45,30,"Several times a week","About once a month","Several times a week","Several times a week","About once a month","Trinidad and Tobago","Private",1513.53,1004.35,1579.82,21,4,4,8
"Trinidad and Tobago",22,"Male",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Two","Two","Two","Three or more","26-100 books","30 minutes or less a day",45,45,30,"Several times a week","About once a month","About once a month","A few times a year","Never or almost never","Trinidad and Tobago","Private",1080.04,648,1028.26,14,4,3,7
"Trinidad and Tobago",22,"Male",5,"Did not complete <ISCED level 1>","<ISCED level 3A>","Three or more","None","None","None","0-10 books","30 minutes or less a day",45,45,30,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Private",1553.24,1162.27,1693.12,9,0,4,4
"Trinidad and Tobago",22,"Female",6,"<ISCED level 2>","Did Not Complete <ISCED level 1>","One","None","None","None","0-10 books","30 minutes or less a day",45,45,30,"Never or almost never","Never or almost never","Several times a month","About once a month","Several times a week","Trinidad and Tobago","Private",1480.41,1559.71,1747.21,14,2,0,2
"Trinidad and Tobago",22,"Female",5,"<ISCED level 1>","<ISCED level 2>","Three or more","One","None","None","201-500 books","I don’t read for enjoyment",45,45,30,"A few times a year","Never or almost never","Several times a week","Never or almost never","A few times a year","Trinidad and Tobago","Private",1634.25,1156.95,1593.33,11,1,2,3
"Trinidad and Tobago",22,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Three or more","26-100 books","I don’t read for enjoyment",45,45,30,"Never or almost never","Never or almost never","A few times a year","About once a month","Several times a week","Trinidad and Tobago","Private",1298.53,1056.85,1594.27,12,3,3,6
"Trinidad and Tobago",22,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Two","Two","One","Two","201-500 books","Between 30 and 60 minutes",45,45,30,"Never or almost never","Never or almost never","A few times a year","A few times a year","About once a month","Trinidad and Tobago","Private",1561.81,1541.83,1876.34,9,4,4,8
"Trinidad and Tobago",22,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","One","One","None","None","0-10 books","30 minutes or less a day",45,45,30,"Several times a week","About once a month","A few times a year","Several times a week","Several times a week","Trinidad and Tobago","Private",1406.79,1073.28,1813.41,20,3,4,7
"Trinidad and Tobago",22,"Male",5,"<ISCED level 1>","<ISCED level 3B, 3C>","Three or more","One","None","None","26-100 books","I don’t read for enjoyment",45,45,30,"Never or almost never","Never or almost never","Never or almost never","Several times a week","Several times a week","Trinidad and Tobago","Private",1256.07,882.9,1352.76,13,1,3,4
"Trinidad and Tobago",23,"Female",5,"Did not complete <ISCED level 1>","<ISCED level 1>","One","One","One","None","26-100 books","30 minutes or less a day",45,90,45,"Several times a week","Several times a week","Several times a week","Several times a week","Several times a week","Trinidad and Tobago","Public",1816.52,1983.92,1728.56,25,0,1,1
"Trinidad and Tobago",23,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","One","None","11-25 books","30 minutes or less a day",45,45,45,"About once a month","Never or almost never","Several times a month","Never or almost never","Several times a week","Trinidad and Tobago","Public",2019.81,2130.48,1943.03,14,4,4,8
"Trinidad and Tobago",23,"Male",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Two","201-500 books","30 minutes or less a day",60,60,60,"Never or almost never","Never or almost never","A few times a year","A few times a year","About once a month","Trinidad and Tobago","Public",1652.17,1678.14,1496.36,9,4,4,8
"Trinidad and Tobago",23,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Two","One","None","None","26-100 books","I don’t read for enjoyment",40,45,40,"A few times a year","A few times a year","Never or almost never","Never or almost never","Several times a week","Trinidad and Tobago","Public",1538.44,1378.74,1555.11,11,4,4,8
"Trinidad and Tobago",23,"Male",6,"<ISCED level 3A>","<ISCED level 1>","Three or more","One","None","None","101-200 books","Between 30 and 60 minutes",180,120,120,"About once a month","About once a month","Several times a week","Several times a week","Never or almost never","Trinidad and Tobago","Public",1835.99,1805.61,1857.25,17,4,1,5
"Trinidad and Tobago",23,"Male",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","None","0-10 books","I don’t read for enjoyment",45,45,15,"Several times a week","Never or almost never","A few times a year","Several times a week","About once a month","Trinidad and Tobago","Public",1674.76,1775.96,1811.54,16,4,3,7
"Trinidad and Tobago",23,"Male",5,"<ISCED level 1>","<ISCED level 1>","Three or more","One","None","One","11-25 books","30 minutes or less a day",90,90,90,"A few times a year","Never or almost never","A few times a year","About once a month","Several times a week","Trinidad and Tobago","Public",1759.66,1384.74,1711.77,13,1,1,2
"Trinidad and Tobago",23,"Male",4,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","One","One","None","26-100 books","30 minutes or less a day",30,30,30,"Never or almost never","Never or almost never","About once a month","Never or almost never","Never or almost never","Trinidad and Tobago","Public",1798.22,2151.13,2180.81,7,2,3,5
"Trinidad and Tobago",23,"Female",4,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","None","None","More than 500 books","30 minutes or less a day",60,60,45,"A few times a year","Several times a month","Several times a week","A few times a year","Several times a week","Trinidad and Tobago","Public",1642.82,1928.31,1760.73,18,3,4,7
"Trinidad and Tobago",23,"Female",4,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Two","One","201-500 books","I don’t read for enjoyment",30,30,30,"Several times a week","A few times a year","Never or almost never","About once a month","Several times a week","Trinidad and Tobago","Public",1793.55,1837.76,1630.65,16,4,4,8
"Trinidad and Tobago",23,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","One","None","26-100 books","Between 30 and 60 minutes",35,35,35,"A few times a year","Several times a week","Several times a month","About once a month","Several times a week","Trinidad and Tobago","Public",1962.96,1905.83,1798.48,19,4,4,8
"Trinidad and Tobago",23,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","One","One","101-200 books","Between 30 and 60 minutes",30,30,30,"About once a month","Several times a week","A few times a year","Several times a month","Several times a week","Trinidad and Tobago","Public",1845.35,1254.67,1660.48,19,4,4,8
