"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Switzerland",10,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Two","Two","One","0-10 books","I don’t read for enjoyment",50,50,50,"A few times a year","Never or almost never","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2547.16,1973.58,2209.71,9,3,2,5
"Switzerland",10,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","One","201-500 books","30 minutes or less a day",50,50,50,"Several times a month","A few times a year","Several times a week","About once a month","Several times a month","Switzerland","Public",3218.22,3056.76,3103.98,18,4,4,8
"Switzerland",10,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",3311.3,2806.51,3158.99,14,3,3,6
"Switzerland",10,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","One","One","26-100 books","I don’t read for enjoyment",50,50,50,"A few times a year","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",3226.01,2745.97,3093.26,13,3,3,6
"Switzerland",10,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","None","None","Three or more","26-100 books","30 minutes or less a day",50,50,50,"Several times a week","A few times a year","About once a month","Never or almost never","Several times a week","Switzerland","Public",2482.51,2103.08,2192.93,16,3,2,5
"Switzerland",10,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Three or more","One","11-25 books","I don’t read for enjoyment",45,45,45,"About once a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2887.16,2326.3,2458.7,11,3,2,5
"Switzerland",10,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","I don’t read for enjoyment",45,45,45,"Never or almost never","Never or almost never","Never or almost never","Several times a week","Never or almost never","Switzerland","Public",3213.94,2687.05,2972.96,9,3,3,6
"Switzerland",10,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","A few times a year","About once a month","Several times a week","Switzerland","Public",2988.04,2579.23,2751.49,17,3,3,6
"Switzerland",10,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","One","201-500 books","30 minutes or less a day",50,50,50,"Several times a month","Several times a month","About once a month","Several times a month","About once a month","Switzerland","Public",2906.64,2666.21,2698.33,18,4,4,8
"Switzerland",10,"Male",7,"<ISCED level 2>","<ISCED level 2>","Two","Two","Three or more","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",3112.28,2502.68,2696.47,15,2,2,4
"Switzerland",100,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","26-100 books","1 to 2 hours a day",40,40,40,"Several times a month","Never or almost never","Several times a week","A few times a year","Several times a week","Switzerland","Public",2708.4,2864.12,2800.45,17,3,3,6
"Switzerland",100,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Two","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2314.65,2185.6,2442.83,12,3,2,5
"Switzerland",100,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Two","Two","26-100 books","1 to 2 hours a day",45,45,45,"Several times a month","About once a month","Several times a month","Never or almost never","A few times a year","Switzerland","Public",2636.74,2959.84,2880.17,14,2,2,4
"Switzerland",100,"Male",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Two","Two","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","About once a month","Several times a week","A few times a year","Switzerland","Public",1956.34,2016.05,2213.91,16,2,2,4
"Switzerland",100,"Female",7,"<ISCED level 1>","<ISCED level 3A>","Three or more","One","Two","One","0-10 books","I don’t read for enjoyment",48,48,48,"About once a month","Never or almost never","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2235.6,2444.28,2394.35,10,1,4,5
"Switzerland",100,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","A few times a year","Never or almost never","Several times a week","Switzerland","Public",1557.52,2053.42,1821.8,13,2,2,4
"Switzerland",100,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Three or more","One","201-500 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","Several times a week","Never or almost never","Several times a week","Switzerland","Public",2457.58,2303.26,2613.48,17,3,4,7
"Switzerland",100,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2575.59,2322.3,2825.15,15,3,3,6
"Switzerland",100,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","One","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2392.93,2029.6,2317.42,14,2,2,4
"Switzerland",100,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Three or more","Three or more","Two","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2289.72,1782.37,2254.48,14,3,3,6
"Switzerland",100,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","None","201-500 books","I don’t read for enjoyment",45,45,45,"A few times a year","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2639.47,2423.3,2623.74,10,3,3,6
"Switzerland",100,"Male",7,"<ISCED level 2>","<ISCED level 3A>","Three or more","Three or more","Three or more","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2607.54,2283.82,2683.88,14,2,4,6
"Switzerland",100,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","One","201-500 books","1 to 2 hours a day",45,45,45,"About once a month","Several times a month","Several times a week","Several times a month","Several times a week","Switzerland","Public",2876.66,2499.07,2922.14,21,4,4,8
"Switzerland",100,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","One","201-500 books","Between 30 and 60 minutes",45,45,45,"Several times a month","Never or almost never","Several times a month","Several times a month","Several times a month","Switzerland","Public",2715.41,2659.4,2726.31,17,3,3,6
"Switzerland",100,"Female",6,"Did not complete <ISCED level 1>","<ISCED level 2>","Three or more","One","One","One","0-10 books","I don’t read for enjoyment",45,45,45,"A few times a year","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2334.52,2467.31,2490.86,10,0,2,2
"Switzerland",100,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","About once a month","A few times a year","About once a month","Several times a month","Switzerland","Public",2897.29,2592.46,2892.29,17,3,3,6
"Switzerland",100,"Male",7,"<ISCED level 2>","<ISCED level 3A>","Three or more","Two","Two","One","26-100 books","I don’t read for enjoyment",45,45,45,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","Never or almost never","Switzerland","Public",2245.33,2481.43,2503.91,5,2,4,6
"Switzerland",100,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2590.4,2558.66,2551.93,12,3,3,6
"Switzerland",100,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a week","Several times a month","Several times a week","Several times a month","Several times a month","Switzerland","Public",3194.46,2904.71,3241.98,22,4,4,8
"Switzerland",101,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","26-100 books","1 to 2 hours a day",45,45,45,"Several times a week","Several times a month","About once a month","A few times a year","Several times a week","Switzerland","Public",2585.33,2537.23,2564.53,19,3,3,6
"Switzerland",101,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","26-100 books","30 minutes or less a day",50,50,50,"Several times a week","About once a month","A few times a year","A few times a year","Several times a month","Switzerland","Public",2659.32,2646.04,2540.75,16,3,3,6
"Switzerland",101,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","11-25 books","I don’t read for enjoyment",50,50,50,"About once a month","About once a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2882.1,2440.95,2580.39,13,3,3,6
"Switzerland",101,"Female",8,"<ISCED level 2>","<ISCED level 2>","Three or more","One","Three or more","Two","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","Several times a week","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2862.25,2626.59,2469.89,17,2,2,4
"Switzerland",101,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","Between 30 and 60 minutes",50,50,50,"About once a month","Several times a week","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2948.32,2315.47,2540.28,14,4,3,7
"Switzerland",101,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"A few times a year","A few times a year","Never or almost never","Never or almost never","About once a month","Switzerland","Public",3032.45,2255.37,2440.97,9,3,3,6
"Switzerland",101,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Two","Two","One","One","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2795.64,2550.72,2435.84,14,2,3,5
"Switzerland",101,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","Two","Three or more","201-500 books","30 minutes or less a day",50,50,50,"Several times a week","A few times a year","About once a month","Never or almost never","Several times a week","Switzerland","Public",2705.28,2532.05,2346.8,16,3,4,7
"Switzerland",101,"Male",6,"<ISCED level 2>","<ISCED level 1>","Three or more","Three or more","Three or more","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a week","Several times a month","Several times a month","Several times a month","Several times a week","Switzerland","Public",2732.94,2422.5,2539.36,22,2,1,3
